term,stem,count,sample_size,ratio,google_w2v_x,google_w2v_y
"revolt","revolt","4","1000","0.004","-0.5966645597692691","0.7853695165139616"
"reuters","reuter","4","1000","0.004","1.1911337242419213","-0.12273225048738426"
"religions","religion","4","1000","0.004","-0.14044739799407946","0.9849573282545149"
"preserved","preserv","4","1000","0.004","-0.36214431019258925","-0.5870678043698789"
"peter's","peter","4","1000","0.004","0.26869337485440886","-0.7324315293605591"
"patriotism","patriot","4","1000","0.004","-0.2825010361543154","0.5715893491584657"
"patrick","patrick","4","1000","0.004","1.9660532298195856","-0.4169147138681124"
"nigeria","nigeria","4","1000","0.004","2.5268446591118012","0.5696603508125926"
"networks","network","4","1000","0.004","-0.3785197038869524","-0.10077126961973103"
"neighbouring","neighbour","4","1000","0.004","",""
"negotiation","negoti","4","1000","0.004","-0.5338771171851355","-0.14292565333081547"
"nato","nato","4","1000","0.004","1.2413725091966472","0.694309549965038"
"mitigate","mitig","4","1000","0.004","-0.6346043910911326","-0.5475740320455414"
"linked","link","4","1000","0.004","-0.4253009175582842","-0.7333323435530594"
"leone","leon","4","1000","0.004","0.31056393001278865","-0.32378702977444584"
"killings","kill","4","1000","0.004","-0.7194982353895266","1.0491642620593173"
"khomeini","khomeini","4","1000","0.004","",""
"kenya","kenya","4","1000","0.004","1.5105928949196736","0.11793400980736254"
"jihadis","jihadi","4","1000","0.004","0.16551935182573368","1.7219877919128135"
"jihad","jihad","4","1000","0.004","0.08802613090015873","1.610982335180763"
"james","jame","4","1000","0.004","2.1209033011443728","-0.5438133057316654"
"iraqis","iraqi","4","1000","0.004","0.5270476549419281","0.45192943984310857"
"investigating","investig","4","1000","0.004","-0.7153656743179421","-0.6399720053385146"
"inhabitants","inhabit","4","1000","0.004","-0.11277737379050956","0.38397763688945513"
"horrors","horror","4","1000","0.004","-0.3690163084574865","0.3718030742082147"
"hamas","hama","4","1000","0.004","0.8664258413889381","0.7337304653838737"
"governance","govern","4","1000","0.004","-0.2855898425961809","0.2971170770828256"
"germany","germani","4","1000","0.004","2.146734475245244","0.13048570417457866"
"german","german","4","1000","0.004","2.033253154132728","-0.32429142408050093"
"gaulle","gaull","4","1000","0.004","",""
"fundamental","fundament","4","1000","0.004","-0.43802538137721275","-0.19830622142997734"
"fatah's","fatah","4","1000","0.004","",""
"extremism","extrem","4","1000","0.004","-0.36662923902323735","1.7026572166158973"
"evacuated","evacu","4","1000","0.004","-0.9297247162416578","-0.12883183457232014"
"environmental","environment","4","1000","0.004","-0.4913158008539107","-0.3202962569193472"
"empire","empir","4","1000","0.004","-0.2375730243744202","0.20878528556896322"
"emergencies","emerg","4","1000","0.004","-0.4824088426601532","-0.09808978283201499"
"editing","edit","4","1000","0.004","-0.014985966340820632","-0.2206535762360132"
"eastern","eastern","4","1000","0.004","-0.2171802607432258","-0.11385424518279116"
"diversity","divers","4","1000","0.004","-0.45540937279573496","-0.28161538926264895"
"disputed","disput","4","1000","0.004","-0.7406478376091984","-0.3072120394226578"
"dictatorships","dictatorship","4","1000","0.004","0.029856247589645012","1.7013223882036959"
"deaths","death","4","1000","0.004","-0.6158165332674236","0.3378553686079844"
